id,temporada,codigo,exportadora_id,exportadora_nombre,productor_id,productor_nombre,campo_id,campo,csg,especie_id,especie_nombre,variedad_id,variedad_nombre,fecha_recepcion,planta,lote,guia,numero,peso_fruto,calibre,numero_orden,recepcion_id,created_at,updated_at
12694,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,95.0,165,4,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12695,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,91.0,165,4,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12696,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,106.0,165,4,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12697,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,115.0,140,5,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12698,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,142.0,115,6,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12699,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,98.0,165,4,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12700,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,134.0,115,6,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12701,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,160.0,115,6,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12702,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,95.0,165,4,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12703,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,125.0,140,5,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12704,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,90.0,165,4,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12705,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,188.0,95,7,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12706,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,135.0,115,6,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12707,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,104.0,165,4,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12708,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,121.0,140,5,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12709,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,115.0,140,5,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12710,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,107.0,140,5,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12711,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,162.0,115,6,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12712,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,103.0,165,4,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12713,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,104.0,165,4,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12714,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,79.0,200,3,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12715,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,98.0,165,4,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12716,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,93.0,165,4,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12717,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,147.0,115,6,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12718,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,102.0,165,4,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12719,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,135.0,115,6,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12720,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,127.0,140,5,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
12721,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-21T04:00:00.000000Z,ALMAHUE,1501,6622,1,87.0,165,4,122,2025-05-21T23:33:31.000000Z,2025-05-21T23:33:31.000000Z
